,dx,t=0,t=0.2,t=0.4,t=0.6,t=0.8,t=1.0
0,0.03125,0.47000000000000003,0.4711183739980062,0.4733474030144682,0.47655580548109994,0.47952976414634424,0.47818243106428954
1,0.015625,0.46999999999999986,0.471673701507234,0.47476488207317197,0.47433650847866016,0.475868617470734,0.47582419393572056
2,0.0078125,0.46999999999999986,0.47238244103658594,0.47293430873536696,0.47336249787172996,0.47381830454240437,0.4742378212881537
3,0.00390625,0.4699999999999998,0.4714671543676833,0.47190915227120206,0.4723034944585573,0.4726678148849241,0.47301223650760255
4,0.001953125,0.4699999999999998,0.47095457613560093,0.47133390744246195,0.47169514151163744,0.47190334108085336,0.47212770824653844
5,0.0009765625,0.4699999999999998,0.4706669537212309,0.4709516705404266,0.47117857100323357,0.47134869889763076,0.471506460999144
6,0.00048828125,0.4699999999999998,0.4704758352702132,0.47067434944881525,0.4708271599552592,0.47095347233860263,0.47106984951626446
