,dx,t=0,t=0.2,t=0.4,t=0.6,t=0.8,t=1.0
0,0.03125,0.47000000000000003,0.4846068522681876,0.49227328679885,0.497043218572731,0.5009435926135428,0.5118921951499925
1,0.015625,0.46999999999999986,0.48113664339942486,0.4844636722119512,0.4882760938965147,0.49182097969343164,0.5004300173760204
2,0.0078125,0.46999999999999986,0.4772318361059755,0.48031325187268376,0.4826661311947822,0.4850819615258151,0.4919551901904158
3,0.00390625,0.4699999999999998,0.4751566259363417,0.4773169001731337,0.47897616037421725,0.48048910672604933,0.4855523454182747
4,0.001953125,0.4699999999999998,0.47365845008656676,0.4751887810687795,0.47635412744911776,0.47736140357593987,0.4809899377009727
5,0.0009765625,0.4699999999999998,0.4725943905343897,0.4736728067228139,0.4745004050211751,0.47518547535159483,0.47777430044533364
6,0.00048828125,0.4699999999999998,0.47183640336140686,0.4725924252933913,0.4731776180522679,0.4736668200092595,0.47549898138598323
