,dx,t=0,t=0.2,t=0.4,t=0.6,t=0.8,t=1.0
0,0.015625,0.00000,0.01020,0.01461,0.01797,0.02132,0.03149
1,0.0078125,0.00000,0.00730,0.01040,0.01280,0.01487,0.02292
2,0.00390625,0.00000,0.00520,0.00739,0.00907,0.01050,0.01666
3,0.001953125,0.00000,0.00369,0.00525,0.00642,0.00739,0.01198
4,0.000976563,0.00000,0.00262,0.00369,0.00453,0.00524,0.00855
5,0.000488281,0.00000,0.00185,0.00262,0.00321,0.00370,0.00606
