,dx,t=0,t=0.2,t=0.4,t=0.6,t=0.8,t=1.0
0,0.015625,0.00000,0.00999,0.01295,0.01651,0.02027,0.02259
1,0.0078125,0.00000,0.00648,0.00927,0.01137,0.01413,0.01567
2,0.00390625,0.00000,0.00463,0.00658,0.00807,0.01002,0.01098
3,0.001953125,0.00000,0.00329,0.00466,0.00571,0.00710,0.00772
4,0.000976563,0.00000,0.00233,0.00330,0.00405,0.00503,0.00545
5,0.000488281,0.00000,0.00165,0.00234,0.00286,0.00355,0.00385
