,dx,t=0,t=0.2,t=0.4,t=0.6,t=0.8,t=1.0
0,0.015625,0.00000,0.00251,0.00383,0.00529,0.00549,0.00599
1,0.0078125,0.00000,0.00191,0.00274,0.00352,0.00374,0.00420
2,0.00390625,0.00000,0.00137,0.00187,0.00231,0.00254,0.00279
3,0.001953125,0.00000,0.00093,0.00127,0.00152,0.00171,0.00190
4,0.000976563,0.00000,0.00064,0.00086,0.00102,0.00116,0.00128
5,0.000488281,0.00000,0.00043,0.00058,0.00070,0.00080,0.00089
