,dx,t=0,t=0.2,t=0.4,t=0.6,t=0.8,t=1.0
0,0.03125,0.47000000000000003,0.4715250554518266,0.4745646404742749,0.47893973474695456,0.47776206996939036,0.4785078159772081
1,0.015625,0.46999999999999986,0.4722823202371373,0.473881034984695,0.475179304348663,0.4752536607163712,0.4763088824421415
2,0.0078125,0.46999999999999986,0.47194051749234744,0.47262683035818553,0.4732824835259483,0.4739617829537927,0.4742096102464328
3,0.00390625,0.4699999999999998,0.47131341517909264,0.4719808914768962,0.47224606812387004,0.4726231279214303,0.47284750803511005
4,0.001953125,0.4699999999999998,0.470990445738448,0.47131156396071505,0.4715684728572582,0.4717786718739993,0.4719760370237711
5,0.0009765625,0.4699999999999998,0.4706557819803574,0.47088933593699955,0.4710737718185343,0.4712296782102503,0.47136798913389427
6,0.00048828125,0.4699999999999998,0.4704446679684997,0.4706148391051251,0.47074674790874477,0.47086002367085245,0.4709606013736324
