,dx,t=0,t=0.2,t=0.4,t=0.6,t=0.8,t=1.0
0,0.015625,0.0,0.0042727272727272735,0.005797518428233453,0.008408556798152922,0.008826924671919225,0.009762874010581193
1,0.0078125,0.0,0.0028987592141167264,0.0044134623359596125,0.005564478945604737,0.006659684841306808,0.007011109146500362
2,0.00390625,0.0,0.0022067311679798063,0.003329842420653404,0.0038609482555121417,0.004581396072116531,0.005009796521599019
3,0.001953125,0.0,0.001664921210326702,0.0022906980360582656,0.0027912288783522596,0.003205191254987791,0.003580206348003767
4,0.0009765625,0.0,0.0011453490180291328,0.0016025956274938954,0.0019560277676632654,0.0022549553881014597,0.0025188511594685754
5,0.00048828125,0.0,0.0008012978137469477,0.0011274776940507299,0.001377845455769613,0.0015905930929746585,0.001778341868932104
